IBGE;MUNICIPIO;LATITUDE_MUNICIPIO;LONGITUDE_MUNICIPIO;SIGLA_UF;COORDENADORIA REGIONAL DE SAUDE;REGIAO SAUDE;CODIGO MACRORREGIAO SAUDE;MACRORREGIAO SAUDE;CODIGO REGIAO COVID;REGIAO COVID;CNES ESTABELECIMENTO SAUDE;NOME FANTASIA ESTABELECIMENTO SAUDE;LATITUDE_ESTABELECIMENTO;LONGITUDE_ESTABELECIMENTO;DATA INCLUSAO REGISTRO;NUMERO LEITOS UTI ADULTO (SUS  PRIVADO);NUMERO LEITOS CLINICOS ADULTO  (SUS  PRIVADO);NUMERO LEITOS UTI PEDRIATRICO  (SUS  PRIVADO);NUMERO DE RESPIRADORES;NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO PACIENTES ADULTOS SUSPEITOS E CONFIRMADOS UTILIZANDO RESPIRADORES EM UTI;NUMERO PACIENTES ADULTOS INTERNADOS EM LEITOS UTI  (SUS  PRIVADO)
432200;Triunfo;-29.943;-51.718;RS;01 CRS;Região 08 - Vale do Caí e Metropolitana;4302;Metropolitana;06;CANOAS - R08;2227673;HOSPITAL DE CARIDADE SANTA RITA;-29.9445083;-51.7165571;2020-06-22 16:55:50.0;0;30;0;4;0;0;0;0;2;0;0;0;0;0
432200;Triunfo;-29.943;-51.718;RS;01 CRS;Região 08 - Vale do Caí e Metropolitana;4302;Metropolitana;06;CANOAS - R08;2227673;HOSPITAL DE CARIDADE SANTA RITA;-29.9445083;-51.7165571;2020-06-23 16:41:39.0;0;30;0;4;0;0;0;0;3;0;0;0;0;0
432200;Triunfo;-29.943;-51.718;RS;01 CRS;Região 08 - Vale do Caí e Metropolitana;4302;Metropolitana;06;CANOAS - R08;2227673;HOSPITAL DE CARIDADE SANTA RITA;-29.9445083;-51.7165571;2020-06-24 16:25:27.0;0;30;0;4;0;0;0;0;2;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-11 15:22:18.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-12 15:42:42.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-13 19:01:46.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-15 09:33:58.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-16 10:35:17.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-17 16:58:29.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-18 09:53:40.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-19 18:04:01.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-20 09:50:20.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-21 18:50:50.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-22 11:06:16.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-23 11:51:19.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430240;Bom Retiro do Sul;-29.609;-51.943;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252023;HOSPITAL DE CARIDADE SANTANA BOM RETIRO DO SUL;-29.6021587;-51.9432629;2020-06-24 13:40:35.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-11 08:40:39.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-12 10:27:15.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-13 10:21:36.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-14 11:28:05.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-15 09:48:52.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-16 10:30:59.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-17 09:57:15.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-18 10:49:31.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-19 15:22:01.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-20 12:17:17.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-21 11:19:05.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-22 10:11:21.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-23 09:31:12.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431550;Restinga Seca;-29.813;-53.375;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244233;HOSPITAL DE CARIDADE SAO FRANCISCO;-29.8155286;-53.371821;2020-06-24 10:55:38.0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-11 11:43:08.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-12 12:23:52.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-13 12:53:40.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-14 12:00:36.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-15 12:38:54.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-16 12:10:49.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-17 12:00:39.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-18 11:56:21.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-19 12:10:41.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-20 12:10:42.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-21 11:54:47.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-22 12:36:05.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-23 00:00:00.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
431930;São Paulo das Missões;-28.021;-54.936;RS;14 CRS;Região 14 - Fronteira Noroeste;4303;Missioneira;11;SANTA ROSA - R14;2250713;HOSPITAL DE CARIDADE SAO PAULO SAO PAULO DAS MISSOES;-28.0215253;-54.9347653;2020-06-24 17:16:30.0;0;14;0;2;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-11 15:38:50.0;6;11;0;10;0;0;0;0;0;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-11 11:14:39.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-12 17:19:31.0;10;11;0;10;0;0;0;0;0;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-12 13:12:00.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-13 11:16:51.0;10;11;0;10;0;0;0;0;0;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-13 13:31:11.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-14 14:07:39.0;10;11;0;10;0;0;0;0;0;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-14 11:19:38.0;0;6;0;1;0;0;0;0;1;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-15 17:43:19.0;10;11;0;10;0;0;0;0;0;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-15 09:48:00.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-16 14:06:19.0;10;11;0;10;0;0;0;0;0;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-16 16:37:50.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-17 18:57:08.0;10;11;0;10;0;0;0;0;0;0;0;0;1;3
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-17 09:28:49.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-18 11:28:53.0;10;11;0;10;0;0;0;0;0;0;0;0;1;3
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-18 11:09:31.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-19 14:47:08.0;10;11;0;10;0;0;0;0;0;0;0;0;0;2
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-19 10:58:14.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-20 19:13:28.0;10;11;0;10;0;0;0;0;1;0;0;0;1;1
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-20 09:49:21.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-21 10:27:48.0;10;11;0;10;0;0;0;0;0;0;0;0;1;1
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-21 10:07:42.0;0;6;0;1;0;0;0;0;0;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-22 18:29:24.0;10;11;0;10;0;0;0;0;0;0;0;0;1;3
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-22 17:54:24.0;0;6;0;1;0;0;0;0;1;0;0;0;0;0
430800;Faxinal do Soturno;-29.575;-53.445;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;2244101;HOSPITAL DE CARIDADE SAO ROQUE;-29.5769515;-53.4389294;2020-06-23 18:19:50.0;10;11;0;10;0;0;0;0;0;0;0;0;1;4
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-23 13:54:40.0;0;6;0;1;0;0;0;0;1;0;0;0;0;0
430645;Dois Lajeados;-28.984;-51.836;RS;16 CRS;Região 29 - Vales e Montanhas;4307;Vales;20;LAJEADO - R29 R30;2241013;HOSPITAL DE CARIDADE SAO ROQUE;-28.9822648;-51.8390864;2020-06-24 14:20:47.0;0;6;0;1;0;0;0;0;2;0;0;0;0;0
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-11 22:30:10.0;20;20;0;17;4;1;0;0;3;4;0;0;4;13
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-12 21:33:57.0;20;20;0;17;3;4;0;0;3;2;0;0;5;14
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-13 22:14:57.0;20;20;0;17;3;1;0;0;2;4;0;0;4;13
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-14 13:40:03.0;20;20;0;17;3;1;0;0;2;4;0;0;5;13
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-15 22:19:34.0;20;20;0;17;2;2;0;0;1;4;0;0;8;12
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-16 16:09:31.0;20;20;0;17;2;3;0;0;1;2;0;0;8;13
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-17 14:19:41.0;20;20;0;17;1;3;0;0;2;1;0;0;6;12
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-18 11:10:02.0;20;20;0;17;2;3;0;0;5;1;0;0;5;12
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-19 18:02:25.0;20;20;0;17;1;2;0;0;5;1;0;0;6;11
430610;Cruz Alta;-28.639;-53.606;RS;09 CRS;Região 12 - Portal das Missões;4303;Missioneira;09;CRUZ ALTA - R12;2263858;HOSPITAL DE CARIDADE SAO VICENTE DE PAULO;-28.6423764;-53.6065105;2020-06-20 16:31:16.0;20;20;0;17;1;0;0;0;5;2;0;0;5;8
